n,k,m,distance
9.0,4.0,13.0,22.43300004
9.0,4.0,14.0,23.35500004
9.0,4.0,15.0,23.84300004
9.0,4.0,16.0,24.52000004
9.0,4.0,17.0,25.00400005
9.0,4.0,18.0,25.46500005
9.0,4.0,19.0,25.87100005
9.0,4.0,20.0,26.27200005
9.0,4.0,21.0,26.62300005
9.0,4.0,22.0,26.95400005
9.0,4.0,23.0,27.18800006
9.0,4.0,24.0,27.35300006
9.0,4.0,25.0,27.53200006
9.0,4.0,26.0,27.69600006
9.0,4.0,27.0,27.93500006
9.0,4.0,28.0,28.10900006
9.0,4.0,29.0,28.20100006
9.0,4.0,30.0,28.42700006
9.0,5.0,1.0,8.18600001
9.0,5.0,2.0,10.97200001
9.0,5.0,3.0,12.38700002
9.0,5.0,4.0,13.68600002
9.0,5.0,5.0,14.91500002
9.0,5.0,6.0,16.31900002
9.0,5.0,7.0,17.79000002
9.0,5.0,8.0,19.13300002
9.0,5.0,9.0,20.41100003
9.0,5.0,10.0,21.65700003
9.0,5.0,11.0,22.47500003
9.0,5.0,12.0,23.57500003
9.0,5.0,13.0,24.25100003
9.0,5.0,14.0,24.97000003
9.0,5.0,15.0,25.57900004
9.0,5.0,16.0,26.02700004
9.0,5.0,17.0,26.49300004
9.0,5.0,18.0,26.92200004
9.0,5.0,19.0,27.17300004
9.0,5.0,20.0,27.41900004
9.0,5.0,21.0,27.80100004
9.0,5.0,22.0,27.97100005
9.0,5.0,23.0,28.16400005
9.0,5.0,24.0,28.22600005
9.0,5.0,25.0,28.34500005
9.0,5.0,26.0,28.48200005
9.0,5.0,27.0,28.64500005
9.0,5.0,28.0,28.78700005
9.0,5.0,29.0,28.82600005
9.0,5.0,30.0,28.95500005
9.0,6.0,1.0,8.18600001
9.0,6.0,2.0,10.97200001
9.0,6.0,3.0,12.38700002
9.0,6.0,4.0,13.76800002
9.0,6.0,5.0,15.07200002
9.0,6.0,6.0,16.73100002
9.0,6.0,7.0,18.37100002
9.0,6.0,8.0,19.94600002
9.0,6.0,9.0,21.43700002
9.0,6.0,10.0,22.65200003
9.0,6.0,11.0,23.76100003
9.0,6.0,12.0,25.07700003
9.0,6.0,13.0,25.82700003
9.0,6.0,14.0,26.92800003
9.0,6.0,15.0,27.92100003
9.0,6.0,16.0,28.72500003
9.0,6.0,17.0,29.64300003
9.0,6.0,18.0,30.46600004
9.0,6.0,19.0,31.16000004
9.0,6.0,20.0,31.70100004
9.0,6.0,21.0,32.51900004
9.0,6.0,22.0,32.99600004
9.0,6.0,23.0,33.65700004
9.0,6.0,24.0,34.35500004
9.0,6.0,25.0,34.82200004
9.0,6.0,26.0,35.26300004
9.0,6.0,27.0,35.88200005
9.0,6.0,28.0,36.18800005
9.0,6.0,29.0,36.67700005
9.0,6.0,30.0,37.13700005
9.0,7.0,1.0,8.18600001
9.0,7.0,2.0,10.97200001
9.0,7.0,3.0,12.38700002
9.0,7.0,4.0,13.81900002
9.0,7.0,5.0,15.26200002
9.0,7.0,6.0,17.00100002
9.0,7.0,7.0,18.81900002
9.0,7.0,8.0,20.45800002
9.0,7.0,9.0,21.90700002
9.0,7.0,10.0,23.44800002
9.0,7.0,11.0,24.82400002
9.0,7.0,12.0,26.22300003
9.0,7.0,13.0,27.14700003
9.0,7.0,14.0,28.51100003
9.0,7.0,15.0,29.45900003
9.0,7.0,16.0,30.64400003
9.0,7.0,17.0,31.67000003
9.0,7.0,18.0,32.51100003
9.0,7.0,19.0,33.30400003
9.0,7.0,20.0,34.18900003
9.0,7.0,21.0,34.99600004
9.0,7.0,22.0,35.51200004
9.0,7.0,23.0,36.13800004
9.0,7.0,24.0,36.69600004
9.0,7.0,25.0,37.29700004
9.0,7.0,26.0,37.70800004
9.0,7.0,27.0,38.34700004
9.0,7.0,28.0,38.63400004
9.0,7.0,29.0,39.03100004
9.0,7.0,30.0,39.37300004
9.0,8.0,1.0,8.18600001
9.0,8.0,2.0,10.97200001
9.0,8.0,3.0,12.38700002
9.0,8.0,4.0,13.86900002
9.0,8.0,5.0,15.38300002
9.0,8.0,6.0,17.24900002
9.0,8.0,7.0,19.08900002
9.0,8.0,8.0,20.85800002
9.0,8.0,9.0,22.34400002
9.0,8.0,10.0,23.88000002
9.0,8.0,11.0,25.30600002
9.0,8.0,12.0,26.96600002
9.0,8.0,13.0,28.04700002
9.0,8.0,14.0,29.57000003
9.0,8.0,15.0,30.67600003
9.0,8.0,16.0,31.82600003
9.0,8.0,17.0,33.07000003
9.0,8.0,18.0,34.01800003
9.0,8.0,19.0,34.91900003
9.0,8.0,20.0,35.98600003
9.0,8.0,21.0,36.98200003
9.0,8.0,22.0,37.56800003
9.0,8.0,23.0,38.49800003
9.0,8.0,24.0,39.26100004
9.0,8.0,25.0,39.96100004
9.0,8.0,26.0,40.49600004
9.0,8.0,27.0,41.42500004
9.0,8.0,28.0,41.99000004
9.0,8.0,29.0,42.56600004
9.0,8.0,30.0,43.39000004
9.0,9.0,1.0,8.18600001
9.0,9.0,2.0,10.97200001
9.0,9.0,3.0,12.38700002
9.0,9.0,4.0,13.91700002
9.0,9.0,5.0,15.46900002
9.0,9.0,6.0,17.36400002
9.0,9.0,7.0,19.20700002
9.0,9.0,8.0,20.97100002
9.0,9.0,9.0,22.65400002
9.0,9.0,10.0,24.29500002
9.0,9.0,11.0,25.86400002
9.0,9.0,12.0,27.66400002
9.0,9.0,13.0,28.85300002
9.0,9.0,14.0,30.39400002
9.0,9.0,15.0,31.53400003
9.0,9.0,16.0,32.98400003
9.0,9.0,17.0,34.24100003
9.0,9.0,18.0,35.37100003
9.0,9.0,19.0,36.51000003
9.0,9.0,20.0,37.60600003
9.0,9.0,21.0,38.81800003
9.0,9.0,22.0,39.63500003
9.0,9.0,23.0,40.69900003
9.0,9.0,24.0,41.33200003
9.0,9.0,25.0,42.21600003
9.0,9.0,26.0,43.10700003
9.0,9.0,27.0,43.94400003
9.0,9.0,28.0,44.72600004
9.0,9.0,29.0,45.29300004
9.0,9.0,30.0,46.27400004
9.0,10.0,1.0,8.18600001
9.0,10.0,2.0,10.97200001
9.0,10.0,3.0,12.38700002
9.0,10.0,4.0,13.94500002
9.0,10.0,5.0,15.56100002
9.0,10.0,6.0,17.51900002
9.0,10.0,7.0,19.45800002
9.0,10.0,8.0,21.27200002
9.0,10.0,9.0,22.95800002
9.0,10.0,10.0,24.67200002
9.0,10.0,11.0,26.38100002
9.0,10.0,12.0,28.19200002
9.0,10.0,13.0,29.39000002
9.0,10.0,14.0,31.06500002
9.0,10.0,15.0,32.45500002
9.0,10.0,16.0,33.91900002
9.0,10.0,17.0,35.06800003
9.0,10.0,18.0,36.46800003
9.0,10.0,19.0,37.71800003
9.0,10.0,20.0,38.95400003
9.0,10.0,21.0,40.32800003
9.0,10.0,22.0,41.11100003
9.0,10.0,23.0,42.39700003
9.0,10.0,24.0,43.28100003
9.0,10.0,25.0,44.17900003
9.0,10.0,26.0,45.00700003
9.0,10.0,27.0,46.11900003
9.0,10.0,28.0,46.96200003
9.0,10.0,29.0,47.67800003
9.0,10.0,30.0,48.81200003
10.0,2.0,1.0,9.14500001
10.0,2.0,2.0,12.21500002
10.0,2.0,3.0,13.82700003
10.0,2.0,4.0,14.88900004
10.0,2.0,5.0,15.48300004
10.0,2.0,6.0,15.96200005
10.0,2.0,7.0,16.28200005
10.0,2.0,8.0,16.61100006
10.0,2.0,9.0,16.82800006
10.0,2.0,10.0,16.96800007
10.0,2.0,11.0,17.10400007
10.0,2.0,12.0,17.24500007
10.0,2.0,13.0,17.30900008
10.0,2.0,14.0,17.43000008
10.0,2.0,15.0,17.47300008
10.0,2.0,16.0,17.56600008
10.0,2.0,17.0,17.59900008
10.0,2.0,18.0,17.67400009
10.0,2.0,19.0,17.68400009
10.0,2.0,20.0,17.72800009
10.0,2.0,21.0,17.76000009
10.0,2.0,22.0,17.78000009
10.0,2.0,23.0,17.79800009
10.0,2.0,24.0,17.81600009
10.0,2.0,25.0,17.83000009
10.0,2.0,26.0,17.8450001
10.0,2.0,27.0,17.8770001
10.0,2.0,28.0,17.8860001
10.0,2.0,29.0,17.8850001
10.0,2.0,30.0,17.9080001
10.0,3.0,1.0,9.14500001
10.0,3.0,2.0,12.21500001
10.0,3.0,3.0,13.82700002
10.0,3.0,4.0,14.95800002
10.0,3.0,5.0,15.64400003
10.0,3.0,6.0,16.20500003
10.0,3.0,7.0,16.56900003
10.0,3.0,8.0,16.85400004
10.0,3.0,9.0,17.09300004
10.0,3.0,10.0,17.20000004
10.0,3.0,11.0,17.29900005
10.0,3.0,12.0,17.39900005
10.0,3.0,13.0,17.46200005
10.0,3.0,14.0,17.55800005
10.0,3.0,15.0,17.57300006
10.0,3.0,16.0,17.67200006
10.0,3.0,17.0,17.68200006
10.0,3.0,18.0,17.72800006
10.0,3.0,19.0,17.72100006
10.0,3.0,20.0,17.78000007
10.0,3.0,21.0,17.78100007
10.0,3.0,22.0,17.80500007
10.0,3.0,23.0,17.80100007
10.0,3.0,24.0,17.82500007
10.0,3.0,25.0,17.84200007
10.0,3.0,26.0,17.85400008
10.0,3.0,27.0,17.88600008
10.0,3.0,28.0,17.88900008
10.0,3.0,29.0,17.88500008
10.0,3.0,30.0,17.90800008
10.0,4.0,1.0,9.14500001
10.0,4.0,2.0,12.21500001
10.0,4.0,3.0,13.82700002
10.0,4.0,4.0,15.16500002
10.0,4.0,5.0,16.28800002
10.0,4.0,6.0,17.65400002
10.0,4.0,7.0,18.94200003
10.0,4.0,8.0,20.23700003
10.0,4.0,9.0,21.33700003
10.0,4.0,10.0,22.40500003
10.0,4.0,11.0,23.52900004
10.0,4.0,12.0,24.53600004
10.0,4.0,13.0,25.34400004
10.0,4.0,14.0,26.28700004
10.0,4.0,15.0,26.87500004
10.0,4.0,16.0,27.63000005
10.0,4.0,17.0,28.22100005
10.0,4.0,18.0,28.72000005
10.0,4.0,19.0,29.18300005
10.0,4.0,20.0,29.64300005
10.0,4.0,21.0,29.99200005
10.0,4.0,22.0,30.38000006
10.0,4.0,23.0,30.64500006
10.0,4.0,24.0,30.91700006
10.0,4.0,25.0,31.10900006
10.0,4.0,26.0,31.26800006
10.0,4.0,27.0,31.60500006
10.0,4.0,28.0,31.74200006
10.0,4.0,29.0,31.79600007
10.0,4.0,30.0,32.13300007
10.0,5.0,1.0,9.14500001
10.0,5.0,2.0,12.21500001
10.0,5.0,3.0,13.82700002
10.0,5.0,4.0,15.32600002
10.0,5.0,5.0,16.73400002
10.0,5.0,6.0,18.27900002
10.0,5.0,7.0,19.98600002
10.0,5.0,8.0,21.46700002
10.0,5.0,9.0,22.95700003
10.0,5.0,10.0,24.34800003
10.0,5.0,11.0,25.26700003
10.0,5.0,12.0,26.52900003
10.0,5.0,13.0,27.35600003
10.0,5.0,14.0,28.07300003
10.0,5.0,15.0,28.82000004
10.0,5.0,16.0,29.28800004
10.0,5.0,17.0,29.82400004
10.0,5.0,18.0,30.33500004
10.0,5.0,19.0,30.66200004
10.0,5.0,20.0,30.92600004
10.0,5.0,21.0,31.26300005
10.0,5.0,22.0,31.52800005
10.0,5.0,23.0,31.68400005
10.0,5.0,24.0,31.86900005
10.0,5.0,25.0,31.99000005
10.0,5.0,26.0,32.16400005
10.0,5.0,27.0,32.36500005
10.0,5.0,28.0,32.46600005
10.0,5.0,29.0,32.53500006
10.0,5.0,30.0,32.63900006
10.0,6.0,1.0,9.14500001
10.0,6.0,2.0,12.21500001
10.0,6.0,3.0,13.82700002
10.0,6.0,4.0,15.43100002
10.0,6.0,5.0,16.97600002
10.0,6.0,6.0,18.77600002
10.0,6.0,7.0,20.63000002
10.0,6.0,8.0,22.34400002
10.0,6.0,9.0,24.03600002
10.0,6.0,10.0,25.49600003
10.0,6.0,11.0,26.82000003
10.0,6.0,12.0,28.26500003
10.0,6.0,13.0,29.31600003
10.0,6.0,14.0,30.43300003
10.0,6.0,15.0,31.55700003
10.0,6.0,16.0,32.42600003
10.0,6.0,17.0,33.34600003
10.0,6.0,18.0,34.33400004
10.0,6.0,19.0,35.27600004
10.0,6.0,20.0,35.80400004
10.0,6.0,21.0,36.60700004
10.0,6.0,22.0,37.21600004
10.0,6.0,23.0,37.97200004
10.0,6.0,24.0,38.83200004
10.0,6.0,25.0,39.32800004
10.0,6.0,26.0,39.80600005
10.0,6.0,27.0,40.64400005
10.0,6.0,28.0,40.93000005
10.0,6.0,29.0,41.40000005
10.0,6.0,30.0,42.01200005
10.0,7.0,1.0,9.14500001
10.0,7.0,2.0,12.21500001
10.0,7.0,3.0,13.82700002
10.0,7.0,4.0,15.47600002
10.0,7.0,5.0,17.15500002
10.0,7.0,6.0,19.09800002
10.0,7.0,7.0,21.18700002
10.0,7.0,8.0,22.98400002
10.0,7.0,9.0,24.65000002
10.0,7.0,10.0,26.35100002
10.0,7.0,11.0,28.01400002
10.0,7.0,12.0,29.55100003
10.0,7.0,13.0,30.70000003
10.0,7.0,14.0,32.20800003
10.0,7.0,15.0,33.33500003
10.0,7.0,16.0,34.62400003
10.0,7.0,17.0,35.64200003
10.0,7.0,18.0,36.66400003
10.0,7.0,19.0,37.71300003
10.0,7.0,20.0,38.67000003
10.0,7.0,21.0,39.49600004
10.0,7.0,22.0,40.12400004
10.0,7.0,23.0,40.87000004
10.0,7.0,24.0,41.56500004
10.0,7.0,25.0,42.23500004
10.0,7.0,26.0,42.64900004
10.0,7.0,27.0,43.34600004
10.0,7.0,28.0,43.75600004
10.0,7.0,29.0,44.10100004
10.0,7.0,30.0,44.52900004
10.0,8.0,1.0,9.14500001
10.0,8.0,2.0,12.21500001
10.0,8.0,3.0,13.82700002
10.0,8.0,4.0,15.56800002
10.0,8.0,5.0,17.31200002
10.0,8.0,6.0,19.32600002
10.0,8.0,7.0,21.41800002
10.0,8.0,8.0,23.37400002
10.0,8.0,9.0,25.11300002
10.0,8.0,10.0,26.93500002
10.0,8.0,11.0,28.58200002
10.0,8.0,12.0,30.42200002
10.0,8.0,13.0,31.77400003
10.0,8.0,14.0,33.39700003
10.0,8.0,15.0,34.73100003
10.0,8.0,16.0,35.97200003
10.0,8.0,17.0,37.26000003
10.0,8.0,18.0,38.43900003
10.0,8.0,19.0,39.55700003
10.0,8.0,20.0,40.76800003
10.0,8.0,21.0,41.88100003
10.0,8.0,22.0,42.47000003
10.0,8.0,23.0,43.58100003
10.0,8.0,24.0,44.48900004
10.0,8.0,25.0,45.30800004
10.0,8.0,26.0,45.88600004
10.0,8.0,27.0,47.03500004
10.0,8.0,28.0,47.67000004
10.0,8.0,29.0,48.30400004
10.0,8.0,30.0,49.11200004
10.0,9.0,1.0,9.14500001
10.0,9.0,2.0,12.21500001
10.0,9.0,3.0,13.82700002
10.0,9.0,4.0,15.60300002
10.0,9.0,5.0,17.38200002
10.0,9.0,6.0,19.47100002
10.0,9.0,7.0,21.57700002
10.0,9.0,8.0,23.53900002
10.0,9.0,9.0,25.45400002
10.0,9.0,10.0,27.33800002
10.0,9.0,11.0,29.19900002
10.0,9.0,12.0,31.19700002
10.0,9.0,13.0,32.67800002
10.0,9.0,14.0,34.35700002
10.0,9.0,15.0,35.66400003
10.0,9.0,16.0,37.22600003
10.0,9.0,17.0,38.66300003
10.0,9.0,18.0,40.03700003
10.0,9.0,19.0,41.35700003
10.0,9.0,20.0,42.52600003
10.0,9.0,21.0,43.96400003
10.0,9.0,22.0,44.84300003
10.0,9.0,23.0,46.22100003
10.0,9.0,24.0,46.99000003
10.0,9.0,25.0,47.97600003
10.0,9.0,26.0,48.83300003
10.0,9.0,27.0,49.90700004
10.0,9.0,28.0,50.74900004
10.0,9.0,29.0,51.38700004
10.0,9.0,30.0,52.45500004
10.0,10.0,1.0,9.14500001
10.0,10.0,2.0,12.21500001
10.0,10.0,3.0,13.82700002
10.0,10.0,4.0,15.64700002
10.0,10.0,5.0,17.48800002
10.0,10.0,6.0,19.66600002
10.0,10.0,7.0,21.84000002
10.0,10.0,8.0,23.88200002
10.0,10.0,9.0,25.80500002
10.0,10.0,10.0,27.74200002
10.0,10.0,11.0,29.79000002
10.0,10.0,12.0,31.82700002
10.0,10.0,13.0,33.30000002
10.0,10.0,14.0,35.14200002
10.0,10.0,15.0,36.72100002
10.0,10.0,16.0,38.30400003
10.0,10.0,17.0,39.60200003
10.0,10.0,18.0,41.32500003
10.0,10.0,19.0,42.76500003
10.0,10.0,20.0,44.10300003
10.0,10.0,21.0,45.67400003
10.0,10.0,22.0,46.58300003
10.0,10.0,23.0,48.08900003
10.0,10.0,24.0,49.14600003
10.0,10.0,25.0,50.16400003
10.0,10.0,26.0,50.90800003
10.0,10.0,27.0,52.35100003
10.0,10.0,28.0,53.32800003
10.0,10.0,29.0,54.04700003
10.0,10.0,30.0,55.26800004
11.0,2.0,1.0,10.11600001
11.0,2.0,2.0,13.61100002
11.0,2.0,3.0,15.38500003
11.0,2.0,4.0,16.49900004
11.0,2.0,5.0,17.11400004
11.0,2.0,6.0,17.62800005
11.0,2.0,7.0,17.98400005
11.0,2.0,8.0,18.35300006
11.0,2.0,9.0,18.59200006
11.0,2.0,10.0,18.80400007
11.0,2.0,11.0,18.93700007
11.0,2.0,12.0,19.07100008
11.0,2.0,13.0,19.14900008
11.0,2.0,14.0,19.28200008
11.0,2.0,15.0,19.34800008
11.0,2.0,16.0,19.47700009
11.0,2.0,17.0,19.50500009
11.0,2.0,18.0,19.58700009
11.0,2.0,19.0,19.61800009
11.0,2.0,20.0,19.64600009
11.0,2.0,21.0,19.6970001
11.0,2.0,22.0,19.7200001
11.0,2.0,23.0,19.7560001
11.0,2.0,24.0,19.7590001
11.0,2.0,25.0,19.7980001
11.0,2.0,26.0,19.8190001
11.0,2.0,27.0,19.8470001
11.0,2.0,28.0,19.8450001
11.0,2.0,29.0,19.8620001
11.0,2.0,30.0,19.86700011
11.0,3.0,1.0,10.11600001
11.0,3.0,2.0,13.61100001
11.0,3.0,3.0,15.38500002
11.0,3.0,4.0,16.57400002
11.0,3.0,5.0,17.29300003
11.0,3.0,6.0,17.87400003
11.0,3.0,7.0,18.31900003
11.0,3.0,8.0,18.66000004
11.0,3.0,9.0,18.91100004
11.0,3.0,10.0,19.08800004
11.0,3.0,11.0,19.19100005
11.0,3.0,12.0,19.27200005
11.0,3.0,13.0,19.33500005
11.0,3.0,14.0,19.42200005
11.0,3.0,15.0,19.45000006
11.0,3.0,16.0,19.57600006
11.0,3.0,17.0,19.59400006
11.0,3.0,18.0,19.64000006
11.0,3.0,19.0,19.67500007
11.0,3.0,20.0,19.69500007
11.0,3.0,21.0,19.72200007
11.0,3.0,22.0,19.74200007
11.0,3.0,23.0,19.76700007
11.0,3.0,24.0,19.77400008
11.0,3.0,25.0,19.80900008
11.0,3.0,26.0,19.84100008
11.0,3.0,27.0,19.85500008
11.0,3.0,28.0,19.84900008
11.0,3.0,29.0,19.86200008
11.0,3.0,30.0,19.87300008
11.0,4.0,1.0,10.11600001
11.0,4.0,2.0,13.61100001
11.0,4.0,3.0,15.38500002
11.0,4.0,4.0,16.81500002
11.0,4.0,5.0,18.05300002
11.0,4.0,6.0,19.50400002
11.0,4.0,7.0,20.93500003
11.0,4.0,8.0,22.47000003
11.0,4.0,9.0,23.70400003
11.0,4.0,10.0,25.01900003
11.0,4.0,11.0,26.17100004
11.0,4.0,12.0,27.24900004
11.0,4.0,13.0,28.11500004
11.0,4.0,14.0,29.23700004
11.0,4.0,15.0,29.87300004
11.0,4.0,16.0,30.77800005
11.0,4.0,17.0,31.40100005
11.0,4.0,18.0,32.03900005
11.0,4.0,19.0,32.43700005
11.0,4.0,20.0,33.00600005
11.0,4.0,21.0,33.38500006
11.0,4.0,22.0,33.81400006
11.0,4.0,23.0,34.04900006
11.0,4.0,24.0,34.31300006
11.0,4.0,25.0,34.57700006
11.0,4.0,26.0,34.84200006
11.0,4.0,27.0,35.16400007
11.0,4.0,28.0,35.35200007
11.0,4.0,29.0,35.43400007
11.0,4.0,30.0,35.68600007
11.0,5.0,1.0,10.11600001
11.0,5.0,2.0,13.61100001
11.0,5.0,3.0,15.38500002
11.0,5.0,4.0,16.96000002
11.0,5.0,5.0,18.50600002
11.0,5.0,6.0,20.24600002
11.0,5.0,7.0,22.17200002
11.0,5.0,8.0,23.76900002
11.0,5.0,9.0,25.43700003
11.0,5.0,10.0,27.05100003
11.0,5.0,11.0,28.15800003
11.0,5.0,12.0,29.46700003
11.0,5.0,13.0,30.26400003
11.0,5.0,14.0,31.23100004
11.0,5.0,15.0,31.96400004
11.0,5.0,16.0,32.60600004
11.0,5.0,17.0,33.09100004
11.0,5.0,18.0,33.73900004
11.0,5.0,19.0,34.06500004
11.0,5.0,20.0,34.37100005
11.0,5.0,21.0,34.77900005
11.0,5.0,22.0,35.09500005
11.0,5.0,23.0,35.34100005
11.0,5.0,24.0,35.41700005
11.0,5.0,25.0,35.57300005
11.0,5.0,26.0,35.73900005
11.0,5.0,27.0,36.01200006
11.0,5.0,28.0,36.15800006
11.0,5.0,29.0,36.16700006
11.0,5.0,30.0,36.36300006
11.0,6.0,1.0,10.11600001
11.0,6.0,2.0,13.61100001
11.0,6.0,3.0,15.38500002
11.0,6.0,4.0,17.08500002
11.0,6.0,5.0,18.76000002
11.0,6.0,6.0,20.76100002
11.0,6.0,7.0,22.84400002
11.0,6.0,8.0,24.79800002
11.0,6.0,9.0,26.66300002
11.0,6.0,10.0,28.31900003
11.0,6.0,11.0,29.76200003
11.0,6.0,12.0,31.39200003
11.0,6.0,13.0,32.33800003
11.0,6.0,14.0,33.72000003
11.0,6.0,15.0,34.93200003
11.0,6.0,16.0,35.99300003
11.0,6.0,17.0,37.21600004
11.0,6.0,18.0,38.26500004
11.0,6.0,19.0,39.11000004
11.0,6.0,20.0,39.80800004
11.0,6.0,21.0,40.71400004
11.0,6.0,22.0,41.44500004
11.0,6.0,23.0,42.22700004
11.0,6.0,24.0,43.13200004
11.0,6.0,25.0,43.75200005
11.0,6.0,26.0,44.37300005
11.0,6.0,27.0,45.23200005
11.0,6.0,28.0,45.67700005
11.0,6.0,29.0,46.17300005
11.0,6.0,30.0,46.71100005
11.0,7.0,1.0,10.11600001
11.0,7.0,2.0,13.61100001
11.0,7.0,3.0,15.38500002
11.0,7.0,4.0,17.15300002
11.0,7.0,5.0,18.94900002
11.0,7.0,6.0,21.13500002
11.0,7.0,7.0,23.42000002
11.0,7.0,8.0,25.45000002
11.0,7.0,9.0,27.33200002
11.0,7.0,10.0,29.29900002
11.0,7.0,11.0,31.07800002
11.0,7.0,12.0,32.83900003
11.0,7.0,13.0,34.04600003
11.0,7.0,14.0,35.80000003
11.0,7.0,15.0,37.02300003
11.0,7.0,16.0,38.45800003
11.0,7.0,17.0,39.65000003
11.0,7.0,18.0,40.87900003
11.0,7.0,19.0,41.85100003
11.0,7.0,20.0,43.05000004
11.0,7.0,21.0,43.96600004
11.0,7.0,22.0,44.73200004
11.0,7.0,23.0,45.48700004
11.0,7.0,24.0,46.16400004
11.0,7.0,25.0,46.98600004
11.0,7.0,26.0,47.43500004
11.0,7.0,27.0,48.37400004
11.0,7.0,28.0,48.73100004
11.0,7.0,29.0,49.13000004
11.0,7.0,30.0,49.57300005
11.0,8.0,1.0,10.11600001
11.0,8.0,2.0,13.61100001
11.0,8.0,3.0,15.38500002
11.0,8.0,4.0,17.21300002
11.0,8.0,5.0,19.08800002
11.0,8.0,6.0,21.48000002
11.0,8.0,7.0,23.71700002
11.0,8.0,8.0,25.94300002
11.0,8.0,9.0,27.89800002
11.0,8.0,10.0,29.82300002
11.0,8.0,11.0,31.72500002
11.0,8.0,12.0,33.81700002
11.0,8.0,13.0,35.17300003
11.0,8.0,14.0,37.10200003
11.0,8.0,15.0,38.57800003
11.0,8.0,16.0,40.00900003
11.0,8.0,17.0,41.51100003
11.0,8.0,18.0,42.81500003
11.0,8.0,19.0,43.93500003
11.0,8.0,20.0,45.48000003
11.0,8.0,21.0,46.54700003
11.0,8.0,22.0,47.42300003
11.0,8.0,23.0,48.59100004
11.0,8.0,24.0,49.45900004
11.0,8.0,25.0,50.46100004
11.0,8.0,26.0,51.00100004
11.0,8.0,27.0,52.35100004
11.0,8.0,28.0,53.01200004
11.0,8.0,29.0,53.71100004
11.0,8.0,30.0,54.69900004
11.0,9.0,1.0,10.11600001
11.0,9.0,2.0,13.61100001
11.0,9.0,3.0,15.38500002
11.0,9.0,4.0,17.28600002
11.0,9.0,5.0,19.21600002
11.0,9.0,6.0,21.62100002
11.0,9.0,7.0,23.92700002
11.0,9.0,8.0,26.12800002
11.0,9.0,9.0,28.34600002
11.0,9.0,10.0,30.41500002
11.0,9.0,11.0,32.44200002
11.0,9.0,12.0,34.68200002
11.0,9.0,13.0,36.20200002
11.0,9.0,14.0,38.19200002
11.0,9.0,15.0,39.66300003
11.0,9.0,16.0,41.46000003
11.0,9.0,17.0,43.04800003
11.0,9.0,18.0,44.58900003
11.0,9.0,19.0,45.89000003
11.0,9.0,20.0,47.45900003
11.0,9.0,21.0,48.83200003
11.0,9.0,22.0,49.92100003
11.0,9.0,23.0,51.21400003
11.0,9.0,24.0,52.10900003
11.0,9.0,25.0,53.33600003
11.0,9.0,26.0,54.35000004
11.0,9.0,27.0,55.49000004
11.0,9.0,28.0,56.51300004
11.0,9.0,29.0,57.19900004
11.0,9.0,30.0,58.31600004
11.0,10.0,1.0,10.11600001
11.0,10.0,2.0,13.61100001
11.0,10.0,3.0,15.38500002
11.0,10.0,4.0,17.33600002
11.0,10.0,5.0,19.30800002
11.0,10.0,6.0,21.82700002
11.0,10.0,7.0,24.20600002
11.0,10.0,8.0,26.48200002
11.0,10.0,9.0,28.67400002
11.0,10.0,10.0,30.86400002
11.0,10.0,11.0,33.08000002
11.0,10.0,12.0,35.37300002
11.0,10.0,13.0,36.92100002
11.0,10.0,14.0,39.08600002
11.0,10.0,15.0,40.84000002
11.0,10.0,16.0,42.63000003
11.0,10.0,17.0,44.17800003
11.0,10.0,18.0,46.10500003
11.0,10.0,19.0,47.61300003
11.0,10.0,20.0,49.15200003
11.0,10.0,21.0,50.76000003
11.0,10.0,22.0,51.94000003
11.0,10.0,23.0,53.43500003
11.0,10.0,24.0,54.59100003
11.0,10.0,25.0,55.84600003
11.0,10.0,26.0,56.75700003
11.0,10.0,27.0,58.36800003
11.0,10.0,28.0,59.33700003
11.0,10.0,29.0,60.23700004
11.0,10.0,30.0,61.59000004
12.0,2.0,1.0,11.25700001
12.0,2.0,2.0,14.97400002
12.0,2.0,3.0,16.86500003
12.0,2.0,4.0,18.11500004
12.0,2.0,5.0,18.80000004
12.0,2.0,6.0,19.35100005
12.0,2.0,7.0,19.74800006
12.0,2.0,8.0,20.14400006
12.0,2.0,9.0,20.39500007
12.0,2.0,10.0,20.60700007
12.0,2.0,11.0,20.75700007
12.0,2.0,12.0,20.92700008
12.0,2.0,13.0,21.00700008
12.0,2.0,14.0,21.14000008
12.0,2.0,15.0,21.21700009
12.0,2.0,16.0,21.36800009
12.0,2.0,17.0,21.40900009
12.0,2.0,18.0,21.5050001
12.0,2.0,19.0,21.5460001
12.0,2.0,20.0,21.5700001
12.0,2.0,21.0,21.6210001
12.0,2.0,22.0,21.6540001
12.0,2.0,23.0,21.68500011
12.0,2.0,24.0,21.69600011
12.0,2.0,25.0,21.72700011
12.0,2.0,26.0,21.75900011
12.0,2.0,27.0,21.79000011
12.0,2.0,28.0,21.79400011
12.0,2.0,29.0,21.80800011
12.0,2.0,30.0,21.82500011
12.0,3.0,1.0,11.25700001
12.0,3.0,2.0,14.97400001
12.0,3.0,3.0,16.86500002
12.0,3.0,4.0,18.20400002
12.0,3.0,5.0,19.00400003
12.0,3.0,6.0,19.63500003
12.0,3.0,7.0,20.08900003
12.0,3.0,8.0,20.50300004
12.0,3.0,9.0,20.75800004
